,0,1
0,0.8714569708919647,1.5256710225086947
1,0.45214439468754775,0.44109548224656103
2,0.5699053948116851,0.5958259838032934
3,0.6231809837684076,0.6363176833684497
4,0.5875411570368354,0.5820023175541869
5,0.7605710078716286,0.7846254644168401
6,2.373649550759109,4.498822618432115
7,4.276058196694585,2.150478789118948
8,1.8777577848395606,3.602582377210699
9,0.7476942354638422,0.727805474135018
10,3.3360477118431846,6.228062661759321
11,0.8540375250762647,0.8424319395548447
12,0.7626848810859871,0.7336482094563216
13,5.810278295840477,3.256275090232358
14,0.9177554564859792,0.9172980709106063
15,0.881018361418297,0.8846423202101374
16,3.221888664451408,5.734453649464049
17,1.8374473877768898,3.4605583024976316
18,6.327284165398017,3.182008803369697
19,0.8956136160541344,0.8514797249689308
20,0.7712943045413223,0.7830606800522558
21,0.8940892999741135,0.8005228039713478
22,0.6019973311658562,0.5345923369627315
23,0.5178968201824007,0.4878431502178387
24,2.6263468768985114,1.2834679203923578
25,0.6571599727287728,0.6156549317077482
26,0.557930754587847,0.5117130710452029
27,0.5410705103116871,0.4668784025941706
28,0.4954518183051447,0.4618475621143475
29,0.5084865863327743,0.40807188710226794
30,1.2769620670668016,0.6279674484327363
31,2.1660212661428146,1.0028054425798179
32,0.40156412050982415,0.3797758486121734
